x,y
-0.014371,0.066532
0.017999,0.11333
0.03237,-0.0042493
0.077281,0.014251
-0.013511,-0.022476
0.018321,-0.032991
0.064855,-0.017845
-0.0014495,-0.022281
0.0018289,0.0053343
0.00755,0.034388
0.0014812,0.057611
-0.0048321,0.069472
-0.036891,0.085298
-0.00090975,0.041882
-0.033697,-0.0011036
-0.080966,-0.043801
0.056782,0.097969
-0.014187,0.055524
-0.016865,0.10342
-0.039197,0.01118
-0.042844,-0.018025
-0.039303,-0.045776
-0.019785,-0.059756
-7.8813e-05,-0.086912
-0.0088612,0.023357
0.02122,-0.0090555
0.051717,-0.024885
0.08155,-0.021052
-0.083874,0.017899
-0.033836,0.0015534
-0.0036098,0.00055729
0.032408,0.0044053
0.063551,0.028342
0.10008,0.024823
-0.036544,-0.026636
-0.00044602,-0.048078
0.046442,-0.072773
-0.0092642,-0.011392
0.029205,-0.080802
0.022532,0.12349
-0.010603,0.10829
0.017415,-0.058296
0.01697,-0.12081
0.038151,-0.0058115
0.061274,0.018046
0.065272,0.038201
0.046971,0.071898
-0.01697,-0.059058
-0.047949,-0.055048
-0.085835,-0.052548
-0.028812,-0.024796
-0.038226,0.020206
-0.04848,0.074629
-0.0299,-0.0029697
-0.073875,-0.023227
-0.11954,-0.037995
0.00065331,-0.00030048
-0.030278,0.030267
-0.05966,0.060474
-0.018152,-0.034024
-0.0097058,-0.064368
-0.0036043,-0.083036
0.01415,-0.099013
0.029039,-0.12368
0.014836,0.015865
-0.0051793,0.031269
-0.019516,0.034976
-0.028002,0.03395
-0.029262,0.019167
-0.0097255,0.0010168
0.0036662,-0.01603
0.034325,-0.047087
0.069878,-0.078012
-0.013678,-0.0055684
-0.0013317,-0.025003
0.0089299,-0.041052
-0.041943,0.025921
-0.028344,0.046347
-0.014891,0.073926
0.065963,-0.027304
0.066194,-0.018773
0.058895,-0.020814
0.033758,-0.017031
0.0046678,-0.014844
-0.027898,-0.030008
-0.069065,-0.061717
0.023225,-0.018517
-0.0035969,-0.046685
-0.033295,-0.080307
-0.072274,-0.10535
0.00021096,0.0028999
-0.022757,0.038864
-0.048155,0.068571
0.040088,-0.045645
0.024808,-0.061879
0.036681,0.08374
0.05073,0.086478
-0.0043594,-0.024723
-0.015212,0.0092697
-0.029482,0.048651
-0.056774,0.096416
-0.039578,0.010764
-0.044674,0.062471
-0.047921,0.11458
0.0083951,-0.012882
0.00013756,-0.056553
-0.01959,-0.10578
0.11532,-0.047836
0.069387,-0.036884
0.054613,0.04562
-0.036969,-0.012787
-0.071872,-0.058752
-0.013201,-0.028994
-0.0099645,-0.073054
-0.0056523,-0.12212
-0.076258,-0.053635
-0.097296,-0.062275
0.023092,0.074169
0.041606,0.068878
0.052841,0.071129
-0.010705,-0.028557
-0.024687,-0.026257
-0.052156,-0.022979
-0.096421,-0.0064147
0.012103,-0.09209
-0.041344,-0.0004325
-0.069834,0.051456
0.030547,0.020431
0.090049,0.076089
-0.038273,0.098405
-0.051336,0.032846
-0.032166,0.067516
0.027423,0.0016594
-0.021531,-0.019936
-0.076389,-0.050509
0.031233,0.058283
0.01097,0.094422
-0.029644,0.025621
0.0007808,-0.0094976
0.021354,-0.029134
0.044536,-0.03603
0.062113,-0.034022
0.067766,-0.035409
0.067448,-0.032934
0.065029,-0.02257
0.058846,-0.0071215
0.06318,-0.0064996
0.069178,-0.00095094
-0.063493,0.021569
-0.052076,0.0041549
-0.037138,-0.008607
-0.019107,-0.028286
0.00869,-0.0438
0.0025289,0.026712
0.026196,-5.6554e-05
0.051977,-0.015667
0.044403,-0.0098308
0.070838,-0.022387
0.08304,-0.038577
0.097573,-0.041004
-0.0015495,-0.041383
-0.0060349,-0.035691
-0.010849,-0.045425
-0.017735,-0.075743
0.020309,-0.024757
-0.048816,-0.03163
-0.069585,-0.015748
-0.12012,-0.015966
0.021809,-0.018682
-0.013141,-0.022914
-0.035279,-0.032039
-0.044542,-0.048079
-0.024679,-0.022512
-0.030779,-0.0058124
-0.044585,0.024231
-0.056079,0.060835
0.005026,-0.022115
0.010618,0.005709
0.0015553,0.023809
-0.013022,0.034196
-0.036646,0.041545
-0.072633,0.060225
0.045668,-0.0093761
-9.9535e-05,0.031761
-0.0051291,0.053859
-0.0090395,0.099762
0.030017,0.069051
0.020415,0.084741
-0.020234,0.046152
-0.039817,0.01923
-0.076957,-0.0083858
-0.12582,-0.036773
0.00021437,-0.018542
-0.026907,-0.027739
-0.042172,-0.028171
-0.046468,-0.028992
-0.031151,-0.02824
0.0022394,-0.012785
0.035627,0.0043043
0.068591,0.0337
-0.039275,-0.017993
-0.01854,-0.058495
-0.026957,0.048784
-0.056034,0.018086
0.076474,0.00085743
0.03143,0.0354
0.061536,0.034401
0.096098,0.045304
0.029673,-0.084371
0.069573,-0.10404
0.070008,-0.0028436
0.10557,0.019631
-0.020085,0.0017535
-0.020846,-0.013798
-0.023757,-0.010261
-0.022622,0.0061295
-0.026586,0.037387
-0.042208,0.066548
0.049588,-0.019489
0.028872,-0.038377
-0.0030811,-0.070454
0.00044115,-0.028868
-0.030676,-0.014233
-0.056563,-0.00040538
-0.080319,0.012325
0.020076,-0.00092767
-0.0030733,-0.012692
-0.021739,-0.012842
-0.033098,-0.019342
-0.034045,-0.02483
-0.040901,-0.0089056
-0.051442,0.012936
-0.062707,0.028224
-0.077356,0.043971
0.062035,-0.028978
0.065156,-0.040265
0.070124,-0.036548
0.062622,0.0018637
0.061266,-0.011901
0.051752,-0.043709
0.058732,-0.069059
-0.053804,-0.034412
-0.069672,0.0070526
0.032516,0.0056336
0.092202,0.034892
0.015476,-0.025882
0.052026,-0.042272
0.089805,-0.073451
0.049605,0.016176
0.08944,0.045252
0.013204,0.001626
0.017786,-0.040569
0.029963,-0.073151
0.014318,-0.0076821
-0.0073482,-0.00080414
-0.024546,0.028087
-0.050643,0.068135
-0.0036747,0.017786
-0.050741,-0.0019576
-0.10841,-0.010579
-0.0025721,0.02528
-0.032129,-0.019889
-0.052452,-0.067156
-0.015191,0.023387
-0.023769,-0.018904
-0.023051,-0.055665
-0.036456,-0.099389
0.0061079,0.025852
-0.033717,0.057667
-0.076271,0.084393
-0.059147,-0.052461
-0.10805,-0.05202
-0.0078837,-0.010241
-0.033989,-0.001899
-0.050629,0.0023777
-0.051899,0.0089074
-0.040146,0.026448
-0.015997,0.052299
0.027267,-0.027121
0.020746,0.023289
0.019045,0.080039
-0.043125,0.033976
-0.078619,0.075994
0.034862,-0.02427
0.085859,-0.051284
-0.020844,-0.028768
0.019579,-0.037836
0.055068,-0.04004
0.046877,-0.0027074
0.012448,-0.012225
0.022496,-0.019528
0.031625,-0.014898
0.035966,-0.026336
0.035268,-0.022234
0.048282,-0.018081
0.065485,-0.0084859
0.080896,-0.0066519
0.082968,0.003347
0.077598,0.020102
0.061996,0.036159
0.037492,0.054759
0.0086815,0.062826
-0.017503,0.061237
0.033181,-0.018207
0.030871,-0.030938
0.047588,-0.046579
0.027786,-0.014131
0.035012,-0.047411
0.019377,-0.052689
0.034282,-0.073671
-0.031105,-0.0096659
-0.013412,-0.0052307
0.0040715,0.00048937
0.02701,0.015169
0.050584,0.037839
-0.0047978,0.036916
0.0072135,0.018627
0.012482,0.012354
0.0096838,0.0062642
0.0025363,-0.006179
0.012751,-0.0054881
0.026903,-0.00029743
0.047462,0.017667
0.08218,0.04441
-0.051159,0.045664
-0.082265,0.087142
-0.040807,0.019639
-0.095191,0.0056492
0.04598,-0.015036
0.043903,0.049912
0.043966,0.11158
-0.078636,0.011004
0.057886,-0.028358
0.022801,0.039076
0.0042156,0.017344
-0.0029744,-0.0063358
-0.0088122,-0.039612
-0.0053596,0.018481
0.027396,0.010083
0.06542,0.010832
-0.062079,-0.012179
0.010071,0.053662
0.066225,0.065565
-0.063637,-0.021675
-0.065116,-0.068839
-0.061503,-0.12077
-0.032816,-0.030439
-0.00019485,-0.076003
-0.03979,-0.044458
-0.03352,-0.07236
-0.023398,-0.088481
-0.0083298,-0.11786
0.020864,-0.032078
0.037587,-0.016121
0.056115,0.014205
0.078768,0.048784
0.085965,0.096195
-0.062249,0.0062932
-0.12363,0.047066
-0.031263,0.051816
-0.08201,0.093818
0.056321,0.024762
0.084911,0.077338
0.047333,-0.015564
0.072847,-0.0010692
0.093153,0.0082203
0.12017,0.022161
-0.011916,0.027398
0.013922,0.058842
0.014376,0.077183
-0.023467,-0.057397
-0.046753,-0.056983
0.015655,0.051413
-0.007383,0.041987
-0.024809,0.036608
-0.041432,0.020222
-0.051313,-0.0077287
-0.066118,-0.033783
-0.022756,0.014365
0.037617,0.024042
0.098778,0.052375
-0.025226,-0.08798
0.067338,0.039535
-0.1318,-0.094984
0.10438,-0.062347
0.0088416,-0.0010395
0.052671,0.026659
0.081532,0.054596
-0.024591,0.058895
-0.012926,0.089188
-0.020929,0.11288
-0.022167,-0.072837
0.02921,-0.090451
-0.058778,0.030396
0.029158,0.022037
0.10222,0.078027
-0.0093633,0.12059
0.019407,0.023654
-0.012955,0.015988
-0.07927,0.06093
-0.0065287,0.020641
-0.072057,0.072275
-0.02581,0.046491
-0.077504,-0.0016466
-0.042067,-0.0048078
-0.082743,0.0012798
-0.10896,0.013556
0.012616,0.039525
0.024021,0.032158
0.052247,0.018275
0.087487,3.7592e-05
-0.013766,-0.027076
0.01515,0.053594
0.069087,0.042488
0.026616,-0.061244
0.0077577,-0.0059646
-0.0014607,-0.083087
0.07318,0.05639
-0.03627,-0.055733
-0.083756,-0.11024
-0.050097,-0.0089852
-0.05622,-0.031339
-0.069186,-0.051561
-0.082984,-0.064851
0.031276,-0.049089
0.01658,-0.067121
0.01753,-0.083561
0.033868,-0.092201
-0.048669,0.0095577
-0.013332,-0.0043447
0.018646,-0.023314
0.068649,-0.052007
0.052729,-0.089917
0.096236,0.024453
0.049906,0.0042288
0.10159,0.036833
0.056331,0.031022
0.063898,0.060149
-0.0046953,-0.034827
-0.039946,-0.034499
-0.028637,0.11282
0.0070409,-0.023898
0.073968,0.020878
0.14502,0.060452
-0.099393,-0.0023138
0.037503,0.054067
0.059535,0.13776
0.077521,0.077677
0.0096077,0.062365
0.013487,0.11374
-0.016716,0.030822
0.0032103,0.045138
0.043834,-0.047307
0.04202,-0.040728
0.037919,-0.043596
0.038665,-0.052944
0.044112,-0.065565
0.053691,-0.082287
-0.045458,0.035583
-0.080304,0.028951
-0.010081,0.035839
0.029486,0.0068396
0.073929,-0.0049452
0.090524,-0.0088224
-0.029747,0.0042611
-0.00049096,0.032216
0.029444,0.070296
0.045732,0.0066653
0.072079,-0.035027
0.0051028,-0.021338
0.018945,-0.050557
0.021022,-0.077798
-0.041374,-0.043382
-0.040452,-0.057462
0.00085389,0.07048
-0.0066482,0.051336
-0.0086454,0.050749
-0.015565,0.062372
-0.025386,0.076992
-0.065691,-0.015927
-0.071184,0.014896
0.081872,-0.035066
0.10831,-0.031402
-0.012543,-0.012461
-0.024554,0.016695
-0.034401,0.047248
-0.037584,0.071565
-0.035591,0.076027
-0.023636,0.073942
-0.026047,0.066443
-0.03053,0.043868
-0.03718,0.012399
-0.043984,-0.028663
-0.044032,-0.068463
0.04016,-0.017757
-0.00041946,-0.046281
-0.035257,-0.056522
-0.033492,-0.029819
-0.04719,-0.0036094
-0.037303,0.0078954
-0.014682,0.023014
0.0080668,0.038194
0.029586,0.056083
0.040079,0.0028968
0.04565,0.025726
0.065448,0.032925
-0.018121,0.010269
0.0099338,0.0011791
0.038346,-0.01861
0.05861,-0.027063
0.077454,-0.034412
0.098294,-0.048085
0.0030441,-0.0023678
0.0095648,-0.012018
0.00066963,-0.031964
-0.013555,-0.063524
0.013075,-0.046712
-0.0099511,-0.062934
-0.023564,-0.085059
0.090302,8.7165e-05
0.0976,-0.036073
0.030103,-0.055935
-0.0097143,0.044397
0.021981,0.024288
0.040189,-0.00047481
0.045761,-0.02961
0.046658,-0.053092
0.038329,-0.080194
0.023205,-0.11648
0.092679,0.005816
0.09363,-0.050207
0.021383,-0.054401
-0.050865,-0.058594
0.0067487,-0.055809
0.064362,-0.053024
-0.030134,0.022866
-0.0077919,-0.05759
-0.028251,-0.058457
-0.050172,-0.039254
-0.067196,-0.013921
0.0022965,0.038019
-0.0051576,0.073949
-0.0014532,0.10792
0.048781,0.068947
-0.081077,0.065455
-0.045523,-0.028279
-0.032289,0.01143
0.0019772,0.058934
-0.064241,0.094501
0.039455,0.007826
0.081059,0.054074
-0.035877,-0.03845
-0.09069,-0.025019
0.11083,0.053148
0.035177,0.037517
0.01834,0.047145
0.015911,0.065937
-0.01314,0.053602
-0.0068255,0.042663
-0.0065852,0.034073
-0.012438,0.01965
-0.022458,0.010605
-0.03833,-0.017706
-0.057761,-0.058786
-0.0077689,0.028187
0.023903,0.011011
0.071385,-0.0075119
0.11534,-0.0059565
0.059163,-0.083295
0.0086748,-0.043786
0.045223,-0.024047
0.08263,-0.0060551
0.031832,-0.032998
0.013139,-0.067568
-0.0018545,0.025117
0.016007,0.023019
0.023557,0.021875
0.010174,0.023489
0.0072694,0.024224
-0.0097522,0.025612
-0.033078,0.018019
-0.052631,-0.0033291
-0.014579,-0.012499
-0.042218,0.011409
-0.06003,0.038786
-0.064887,0.066055
0.010729,-0.031923
0.011977,-0.01786
0.00211,-0.0089149
-0.0070186,0.0056999
0.0011522,0.019441
0.031749,0.027202
0.063405,0.013332
0.024943,-0.07513
0.017649,-0.048229
0.011592,-0.0093274
0.0075133,0.033564
-0.025805,-0.0088809
0.005533,-0.033964
0.040749,-0.06805
0.043218,-0.082791
-0.014862,0.0076904
0.0046403,0.022242
0.021146,0.017636
0.04404,0.0097166
0.058603,0.0081065
-0.057054,0.026611
-0.054963,0.024302
-0.050423,0.022066
-0.036815,0.037479
-0.028949,0.048826
-0.026406,0.07393
-0.013295,0.026425
-0.056289,0.0096109
-0.10305,-0.0024663
-0.0057459,0.0093447
-0.046046,0.044847
-0.025566,-0.024041
-0.072052,-0.03161
-0.03989,-0.073051
-0.020592,-0.10484
-0.028116,-0.087335
-0.051588,-0.080817
0.0086697,0.061845
0.031224,0.034094
0.053461,0.01826
0.045556,0.013323
0.046044,0.0032445
0.04947,-0.0032443
0.056105,-0.010289
0.059348,-0.019916
0.065586,-0.032818
0.072665,-0.046302
0.012696,0.012989
0.018429,-0.007035
0.043847,-0.03375
0.088613,-0.049021
0.0051762,-0.065717
0.062542,-0.06194
0.036524,0.012928
0.10108,-0.020289
-0.0016297,-0.060459
0.068627,-0.094995
-0.018246,0.066133
0.011962,0.13294
0.085723,0.10309
0.075311,0.054291
-0.04933,-0.028621
-0.033032,-0.062566
0.0024855,-0.087253
0.040522,-0.11324
0.049241,-0.056642
0.078314,-0.025287
0.098931,0.0031964
-0.026081,-0.00083835
-0.055238,0.024489
0.012771,-0.028604
0.10864,0.014201
0.12777,0.062742
0.01141,0.0012179
-0.046963,-0.0094308
-0.096366,-0.022489
-0.010974,-0.0030971
-0.068078,0.011102
-0.12035,0.014832
0.034767,-0.0094209
0.089339,-0.060201
-0.0039853,-0.053705
0.036287,0.039034
-0.019358,-0.030941
-0.037301,-0.10217
-7.614e-05,-0.038195
-0.014558,-0.10259
-0.0036002,0.0042604
0.022247,-0.025544
0.01002,-0.022083
0.013902,-0.051508
0.036021,-0.076039
0.024167,0.030626
0.045943,0.047184
0.061398,0.066715
0.061084,0.083831
0.053038,0.03553
0.026377,0.042511
-0.0076244,0.045449
-0.043586,0.0433
-0.085169,0.040284
0.052328,0.024622
0.02205,-0.050453
-0.0091758,-0.080956
-0.057563,-0.089774
0.061204,-0.0050114
0.086838,0.04813
-0.036959,-0.038935
-0.093239,-0.039142
0.077407,0.082551
-0.041399,0.0073134
-0.090561,0.01904
-0.1167,0.024053
0.049436,0.0058235
0.055457,0.021014
0.066646,0.037757
0.017517,-0.076929
0.053811,-0.07772
-0.030359,0.0093693
-0.04023,-0.040213
-0.049563,-0.10414
0.086556,-0.032488
0.042842,-0.04671
0.015081,-0.10012
-0.01554,-0.02255
0.025162,-0.0271
0.052309,-0.026735
0.07774,-0.031239
0.025955,0.070352
0.030102,0.062614
0.022192,0.05301
0.0089685,0.056242
-0.0048206,0.079956
-0.024447,0.12067
0.013822,0.055023
-0.013398,0.089509
-0.023746,0.025011
0.021611,0.019155
0.034128,0.016487
0.016984,0.061193
0.042099,0.019425
0.064389,0.03533
0.084041,0.062969
0.10429,0.086832
0.0099163,-0.012952
-0.038499,-0.032566
-0.076511,-0.081779
-0.03403,0.059113
0.0023291,0.012284
-0.064757,-0.015206
-0.037842,-0.047433
0.0067359,-0.11518
0.021138,-0.034608
0.061424,-0.092769
-0.047652,0.021402
-0.08874,0.01314
-0.04912,-0.033293
-0.073895,-0.041454
0.0068055,0.022368
0.0021861,0.043711
0.0010589,0.060145
-0.0010309,0.071837
0.00022531,0.075767
0.0065285,0.091397
-0.0596,0.036671
-0.038348,0.040783
0.0045884,0.038806
0.070995,0.044752
0.090249,-0.023408
-0.041728,0.062261
-0.025888,0.0089795
-0.027454,0.060136
-0.0063222,0.10685
0.06808,0.057917
0.011331,0.00034855
0.019016,-0.068536
0.06415,0.019095
0.1072,-0.011876
-0.0982,0.011375
0.040835,0.051886
0.077277,0.027595
-0.092234,-0.012722
-0.0033984,0.045544
-0.033161,0.037847
-0.073733,0.044606
0.029652,-0.050541
0.012646,-0.088174
0.064475,0.031701
0.049383,-0.0075119
0.032513,-0.040147
0.019805,-0.07506
-0.043049,-0.0028561
-0.046025,-0.053762
-0.097821,0.022112
-0.04209,0.034814
-0.095439,0.032195
-0.0024279,-0.045527
-0.026055,-0.020344
-0.036699,-0.0019121
-0.031116,-0.00095941
-0.015673,-0.0072297
0.012481,-0.024073
0.046554,-0.050625
0.075683,-0.078741
-0.018567,0.030386
0.0069374,0.026056
0.041442,0.031774
0.097391,0.041721
-0.030472,0.031773
-0.025542,0.093505
0.057376,0.024221
0.075613,0.067448
0.096139,0.10729
0.085273,-0.035612
-0.061925,-0.0003381
-0.015038,-0.0081702
0.0065881,-0.014813
0.016753,-0.017433
0.01836,-0.012804
0.011349,0.01345
0.0030674,0.044743
-0.0060535,0.069826
-0.012803,0.04158
-0.049367,0.023255
-0.087891,-0.0033981
-0.017921,-0.017853
-0.014463,0.027418
-0.054415,0.066085
-0.019688,-0.052262
-0.020795,-0.096047
-0.022466,-0.13148
-0.024666,-0.062998
-0.024282,-0.056156
-0.02365,-0.047365
-0.014251,-0.025152
0.012368,-0.0090035
0.047714,0.012955
0.082467,0.030236
0.021452,0.0071808
-0.00074369,0.04401
-0.0094004,0.07175
-0.015173,0.10463
-0.0051545,0.011279
0.011068,-0.023978
0.014637,-0.072985
0.0087159,-0.12377
0.0068223,-0.0022682
0.049166,0.00049291
0.093056,0.0068888
-0.06712,-0.044781
0.014807,-0.034587
-0.0070746,-0.088357
-0.02015,-0.07446
0.046974,0.023929
0.043209,0.017313
0.027554,0.031272
-0.019538,0.046521
-0.014962,-0.016184
-0.010116,0.050438
-0.0057549,0.11679
-0.097906,0.067237
0.06079,0.056794
0.038665,0.13091
0.025173,0.1058
-0.072791,0.025088
-0.0036079,0.01241
-0.044358,0.0033476
-0.064144,0.0007098
-0.074219,-0.0028714
-0.086413,-0.0082695
-0.096837,0.004969
0.067728,-0.034946
0.089412,-0.037055
-0.047256,0.036093
-0.02348,0.032994
0.0031901,0.024781
0.026678,0.019937
0.045067,0.019134
0.092921,0.012868
-0.023489,-0.0041848
0.023732,0.010356
0.072943,0.026891
-0.041017,-0.034799
-0.022586,-0.090136
0.048704,0.046348
-0.094805,-0.050338
0.010527,-0.03965
0.027648,-0.023508
0.03999,-0.011196
0.057977,0.012608
0.086697,0.027672
0.11608,0.046877
0.019442,-0.010122
0.00087898,-0.042205
-0.012366,-0.067058
-0.015724,-0.082727
5.6609e-05,-0.072696
-0.013888,-0.064163
-0.052214,-0.056382
-0.097478,-0.042952
0.10574,0.0014563
-0.011316,-0.032196
-0.062187,-0.024188
-0.12332,-0.0089948
0.0056353,0.05094
-0.012631,0.12049
-0.014595,0.10121
-0.041136,-0.01531
-0.067163,-0.039592
0.062471,0.034411
0.050998,0.052556
0.044557,0.069552
0.0088886,-0.03524
-0.0077901,-0.032761
-0.017863,-0.017785
-0.02737,-0.010714
-0.031976,-0.0091461
-0.045772,-0.016993
-0.053548,-0.041209
-0.062421,-0.064758
-0.082111,0.043251
0.042895,0.03984
0.056279,0.078595
-0.036389,0.050785
-0.018885,0.12946
0.0052975,-0.095072
0.037084,-0.020885
0.054481,-0.094765
0.023555,-0.026643
0.065584,-0.030953
-0.0059798,-0.062172
-0.032096,-0.12608
-0.11037,0.0088802
-0.026677,0.038252
0.025274,0.0090965
0.072921,-0.012644
0.068188,0.033032
-0.0010504,0.0068535
0.0063172,-0.062528
-0.035401,0.024868
-0.099807,0.056078
-0.033595,-0.0089406
-0.032335,-0.081439
-0.027516,-0.0091191
0.009444,-0.0097349
-0.030094,-0.04486
0.029711,0.04939
-0.010928,0.072536
0.00016302,-0.051825
-0.039847,-0.069895
-0.066807,0.014794
-0.069381,0.032989
-0.075546,0.027802
0.032881,0.049187
0.047487,0.045514
-0.043845,-0.017793
-0.021427,-0.035614
0.0020791,-0.049511
-0.047238,0.013425
-0.048047,0.0015463
-0.060471,-0.0073979
-0.0016014,-0.009994
0.01049,-0.0037146
0.045741,-0.0065431
0.096934,-0.0045277
-0.022576,-0.012919
0.025689,-0.0058895
0.052885,-0.0077709
0.024725,-0.0026789
0.029878,-0.011732
0.050748,-0.020707
0.071275,-0.030295
0.080033,-0.024255
0.08759,-0.019382
0.086301,-0.022499
0.075777,-0.029575
0.055453,-0.018189
0.040168,-0.0048754
0.016983,0.0057095
-0.0027821,0.017627
-0.022728,0.040268
0.029853,0.078674
-0.0099614,0.036001
-0.038068,0.064826
0.020433,-0.020958
0.023843,-0.053336
0.026269,-0.071297
0.030885,-0.080691
-0.0045559,0.056706
-0.0047354,0.062023
-0.011287,0.083008
0.029906,-0.021823
0.043164,0.019927
0.058072,0.059844
0.017731,-0.015233
0.030996,-0.060641
-0.011629,-0.017743
-0.0072064,-0.06081
-0.011963,-0.11024
0.048383,0.06853
0.07312,0.075839
0.094447,0.085049
0.056489,-0.0018904
0.054398,-0.02735
0.061938,-0.057629
-0.050886,-0.01748
-0.042707,-0.0069196
-0.049973,-0.0072851
-0.054266,-0.022893
-0.066578,-0.043812
-0.086867,-0.071862
0.037062,0.013302
0.033163,0.055625
0.024244,0.10769
0.052067,-0.06116
-0.040935,0.0052353
-0.080714,-0.045089
-0.032995,0.071587
-0.009716,0.12229
0.050294,0.067378
-0.0096058,-0.027485
-0.0044176,0.0026416
0.0017412,0.032249
0.01801,0.067402
-0.020449,0.020866
-0.05944,0.018475
0.0015056,0.016214
0.023654,0.067313
0.040099,0.10574
-0.022673,-0.017515
-0.013219,0.0025406
-0.0068234,0.027227
0.010661,0.055228
-0.018249,0.036447
-0.0098677,-0.015319
-0.006536,-0.076447
-0.075757,0.024768
0.026592,-0.077502
-0.10358,-0.039846
0.065903,-0.11003
0.098242,-0.024837
0.02952,-0.058546
0.022823,-0.12373
-0.0010572,-0.031815
0.040511,-0.074699
-0.0065038,-0.022445
-0.044545,-0.026893
-0.051004,-0.039388
-0.026159,-0.047845
0.017657,-0.056627
0.077003,-0.051179
-0.034542,0.014539
-0.12508,0.065285
0.015639,0.10062
-0.05659,0.074855
-0.051049,0.050499
0.11117,-0.026342
0.166,0.061589
-0.13275,0.12732
0.018304,0.16176
-0.089874,0.14114
0.070261,0.11276
0.016824,0.048269
0.006293,0.090865
0.030491,0.025147
0.047275,0.032542
0.065397,0.02441
0.07325,0.014738
0.072693,0.002881
0.05769,-0.011014
0.032475,-0.034097
-0.0079584,-0.06603
0.031074,-0.026658
0.015799,-0.09912
0.033076,-0.055466
0.0089502,-0.15498
-0.088035,-0.10686
-0.068807,-0.10864
-0.015943,-0.10982
0.09519,0.0090207
0.035524,-0.0020005
0.12441,-0.056234
0.12979,-0.11141
-0.090713,-0.08308
0.010879,-0.052829
0.060546,-0.093795
-0.016133,-0.020851
-0.048162,-0.021959
-0.059873,-0.018101
-0.075502,-0.0075805
-0.079715,0.017734
0.039852,-0.039655
0.0063608,-0.015421
-0.0408,0.00010479
-0.097294,0.025262
0.064698,-0.057766
0.031944,-0.075024
0.078071,-0.12183
-0.030985,-0.021184
0.10767,-0.026714
0.023871,-0.093515
-0.066353,0.0073139
-0.16111,-0.019081
-0.10579,0.010532
-0.058967,-0.086102
-0.02252,-0.066497
-0.092282,-0.12227
0.011835,-0.14848
0.12538,-0.0067306
0.059198,0.060033
0.050661,0.0024959
0.051697,0.051025
0.077618,0.11283
-0.054267,0.036724
-0.088015,0.085224
0.009655,0.043507
-0.044321,0.064619
0.013777,0.0099848
0.0052792,0.027815
-0.018851,0.040918
-0.058995,0.041741
-0.085337,0.028367
-0.023842,0.0076439
-0.08744,0.0087639
0.075558,0.044648
0.066245,0.086395
0.027963,0.063471
-0.0038751,0.084362
-0.002674,0.038511
-0.036084,0.065379
-0.060624,0.075372
-0.057913,-0.0078573
-0.042583,0.01794
-0.029318,0.052038
-0.016502,0.092542
-0.041538,-0.0021951
-0.055026,0.026854
-0.07064,0.062884
-0.016465,-0.027203
-0.032067,0.0094806
-0.056817,0.036809
-0.019925,0.0041355
-0.007132,-0.036376
0.0039719,-0.0802
-0.014,0.061255
-0.037816,0.08145
0.073794,-0.03695
0.062471,-0.071657
0.056111,-0.11476
0.02749,0.018348
-0.0074162,0.023583
-0.03985,0.012777
-0.066325,0.0081089
0.049786,0.011489
-0.053016,-0.0062572
-0.022049,-0.016148
0.015074,-0.029595
0.052713,-0.045497
-0.0054173,-0.041878
0.027957,-0.041321
0.057826,-0.04161
0.091707,-0.027706
-0.074994,0.088347
0.012618,0.0030728
-0.012215,0.052692
0.013432,-0.014815
0.093999,0.011788
-0.019115,0.08137
0.13129,-0.066763
0.073866,0.054551
0.0037302,0.083177
0.055976,0.0065775
0.10083,-0.0092679
0.022888,0.023015
0.021305,0.02546
0.052406,0.023463
0.091119,0.015037
0.011436,0.0081146
-0.058681,0.034046
0.061763,-0.027934
-0.007812,-0.026513
-0.03972,-0.081652
-0.01745,0.015964
-0.059683,-0.035032
-0.11182,-0.070789
-0.041707,0.045255
-0.045119,-0.056231
0.088367,-0.026308
0.14276,-0.0726
0.020147,-0.12009
-0.0017495,-0.027119
0.027944,-0.075665
0.039987,-0.1302
-0.071065,-0.03087
-0.10433,-0.048284
-0.011468,-0.009463
-0.050615,0.037416
-0.084464,0.093671
-0.011045,0.069935
-0.018528,0.02753
-0.026128,0.096116
-0.056659,0.013717
-0.11042,-0.0083993
-0.11041,0.023441
-0.023232,-0.023682
-0.020505,0.025213
-0.010894,0.071868
0.0068718,0.1069
0.053034,0.0016969
0.078139,0.032847
0.11007,0.05887
0.035063,-0.0027859
0.039753,0.029607
-0.057714,-0.0065727
-0.040349,0.016727
-0.015437,0.03608
0.019654,0.053984
0.050461,0.075441
-0.037437,0.058423
0.036187,0.018252
0.081723,0.0028076
0.12493,-0.0083836
-0.019085,0.012849
0.0039483,0.050311
0.032189,0.081236
0.045076,-0.028545
0.089889,-0.038806
0.018041,-0.059213
-0.0031414,-0.1267
0.042367,-0.052817
-0.028389,-4.0849e-05
-0.080422,-0.016484
-0.13512,-0.01932
0.018638,-0.0049597
0.07104,-0.041504
0.085221,0.0005639
0.020045,0.0017066
0.009445,-0.051913
-0.00096633,-0.081907
0.014157,0.01205
-0.024078,0.0083692
-0.06327,0.019049
-0.047232,-0.027658
-0.042617,-0.010917
-0.032494,-0.0037595
-0.026903,0.0020921
-0.0098597,0.023295
0.011963,0.045616
0.040542,0.085929
0.016638,-0.069451
-0.024066,-0.084279
-0.069498,-0.097057
